,age,job,marital,education,default,housing,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
34839,28.543609510730256,7,0,5,0,1,1,8,1,4,1,2,-1.1,94.601,-49.5,0.9785035644720939,4963.6,1
34840,28.999385849932487,1,0,0,0,0,0,6,1,999,0,0,-3.000122830013502,92.71289743693872,-32.99901735989198,0.7140205740272617,5023.498157549798,1
34841,73.56073907478923,0,1,4,0,1,1,2,1,999,0,0,-3.4,92.649,-30.1,0.7146878521850422,5017.5,1
34842,49.53402338803684,1,0,2,0,0,0,3,1,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
34843,38.790072572720504,5,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
34844,57.51037616858983,2,1,1,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
34845,44.089285898917936,1,0,6,0,0,1,2,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
34846,59.4934997650307,0,0,3,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.965759750352454,5228.1,1
34847,36.15254398143665,4,0,1,0,0,1,0,2,999,0,0,-1.8,93.075,-47.1,1.4134745601856336,5099.1,1
34848,26.891813342675338,1,1,2,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.960324559971974,5228.1,1
34849,41.0,6,1,5,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
34850,43.45685965903093,1,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.967086280681938,5228.1,1
34851,44.6938266407418,1,2,2,0,0,0,4,3,999,0,0,-2.9,92.469,-33.6,0.9648937845408272,5076.2,1
34852,27.0,3,1,2,1,0,1,4,4,999,0,0,1.4,93.918,-42.7,4.962309710470066,5228.1,1
34853,39.000144371682936,7,1,6,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3339974494336015,5099.1,1
34854,29.068202345534,1,1,1,0,0,1,3,1,3,2,2,-1.8,93.876,-40.0,0.682931797654466,5008.7,1
34855,72.34885029407488,0,0,4,0,1,1,6,2,999,0,0,-3.4,92.40238007176397,-28.496111382394282,0.7590618802945596,5017.5,1
34856,49.861016592186,1,0,1,0,1,1,4,3,999,0,0,-2.9,92.469,-33.6,0.9733932367594442,5076.2,1
34857,26.670681172921803,8,1,0,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.2879337606467904,5099.1,1
34858,73.3682141033102,0,0,0,0,1,1,6,1,3,1,2,-3.4,92.379,-29.8,0.776175059189402,5017.5,1
34859,47.856763887539465,1,0,1,0,0,1,3,1,3,1,2,-1.7,94.18807161085742,-40.01352777507892,0.8057559723706591,4991.6,1
34860,30.0,1,0,1,0,0,1,5,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
34861,27.0,1,1,1,0,0,0,1,2,999,0,0,-2.9,92.201,-31.4,0.8381508003941788,5076.2,1
34862,33.58233162223401,1,0,1,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.958253005133298,5228.1,1
34863,31.0,3,1,2,0,0,0,3,4,999,0,0,1.1,93.994,-36.4,4.862631020624155,5191.0,1
34864,42.827125111678605,3,0,2,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.2618271251116786,5076.2,1
34865,32.72650999343911,7,0,5,0,0,0,9,4,5,1,2,-1.8,93.369,-34.8,0.643134647485238,5008.7,1
34866,37.0,5,0,1,0,1,1,8,3,4,4,2,-1.1,94.601,-49.5,1.025,4963.6,1
34867,18.058072997713595,7,1,3,0,0,1,7,1,999,0,0,-3.0,92.713,-33.0,0.7119128905034297,5023.5,1
34868,28.84960689158084,7,1,5,0,1,1,6,1,3,1,2,-1.1,94.199,-37.5,0.8780751965542096,4963.6,1
34869,37.0,1,0,2,0,0,1,4,1,6,2,2,-1.7,94.215,-40.3,0.809429926854091,4991.6,1
34870,34.47819078597323,1,1,1,0,0,1,1,1,999,0,0,-2.9,92.201,-31.4,0.8772617105683213,5076.2,1
34871,34.36957353528634,3,0,2,0,1,0,9,1,999,0,0,-1.8,93.369,-34.8,0.6537391470705727,5008.7,1
34872,30.0,1,0,1,0,0,1,0,3,999,0,0,-1.8,93.075,-47.1,1.483,5099.1,1
34873,71.06737858221517,0,0,0,0,0,1,0,1,4,1,2,-1.8,93.749,-34.6,0.645,5008.7,1
34874,53.0,2,0,3,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
34875,34.7862182306426,6,0,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.959068908846787,5228.1,1
34876,38.91705159204038,5,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.255225749701456,5099.1,1
34877,76.70014221435407,0,0,4,0,0,1,7,1,999,0,0,-1.1,94.47369682387942,-45.69990519043061,0.9500158686861243,4963.6,1
34878,20.970930209799086,8,1,3,0,0,1,3,2,3,4,2,-1.8,93.876,-40.0,0.6899607559789567,5008.7,1
34879,31.60785415110779,1,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2684314166044313,5099.1,1
34880,27.939904095634372,3,0,1,0,0,1,4,2,6,2,2,-1.7,94.05980767234925,-39.8150239760914,0.7193870010186907,4991.6,1
34881,35.012446171138436,5,0,1,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.3656223085569217,5099.1,1
34882,28.072920528849664,4,1,1,0,0,1,9,1,6,1,2,-1.8,93.369,-34.8,0.6473506777083181,5008.7,1
34883,55.66096327361597,5,0,3,0,0,0,5,3,999,0,0,1.4,94.465,-41.8,4.8733800160966245,5228.1,1
34884,59.7996506361514,1,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3331636661597455,5099.1,1
34885,50.0,4,0,4,0,1,0,3,4,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
34886,39.905775225769716,5,0,1,0,0,0,4,1,2,2,2,-1.7,94.20746201806158,-40.27644380644243,0.8896398277394559,4991.6,1
34887,57.0,0,0,3,0,0,1,1,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
34888,29.0,5,0,1,0,0,1,2,1,999,0,0,-0.1,93.2,-42.0,4.039919537371254,5195.8,1
34889,44.57945140087995,4,0,0,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.96684109719824,5228.1,1
34890,36.410415712246646,1,0,1,0,1,1,9,3,999,0,0,-1.8,92.843,-50.0,1.6262728183614048,5099.1,1
34891,55.0,10,0,1,0,0,0,4,1,999,0,0,1.4,93.918,-42.7,4.962396182781031,5228.1,1
34892,40.291976008665564,1,0,1,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.3906938887625697,5099.1,1
34893,35.84122779590069,1,0,1,0,0,0,6,1,999,0,0,-3.4,92.379,-29.8,0.7665557027143475,5017.5,1
34894,25.0,3,1,2,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
34895,42.39206805305237,1,0,1,0,0,1,2,1,999,0,0,-0.1,93.2,-42.0,4.059814737252185,5195.8,1
34896,53.26283292227881,8,1,4,0,0,1,7,4,999,0,0,-3.0,92.713,-33.0,0.7095657082305697,5023.5,1
34897,31.0,1,0,1,0,0,0,0,3,999,0,0,-1.8,93.075,-47.1,1.4001248558411956,5099.1,1
34898,29.3370041036011,1,0,1,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.964325991792798,5228.1,1
34899,28.38229701496096,1,1,1,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
34900,77.24273275456301,0,0,0,0,0,1,4,2,3,1,2,-3.4,92.49084594791067,-29.9242732754563,0.7536598793996138,5017.5,1
34901,32.30392211315692,4,0,4,0,0,0,4,11,999,0,0,1.4,94.27462269794842,-42.113235049079385,4.964911766339471,5228.1,1
34902,28.0,6,1,1,0,0,1,9,2,999,0,0,-1.8,92.843,-50.0,1.7707491638109842,5099.1,1
34903,42.08372327415172,1,1,1,0,0,1,1,5,999,0,0,1.4,93.444,-36.1,4.9674581383629235,5228.1,1
34904,53.0,1,1,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3311096916288856,5099.1,1
34905,42.0,3,0,2,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.961709833526571,5228.1,1
34906,46.22112635174404,1,0,1,0,1,0,4,2,999,0,0,-1.7,94.17961978372095,-40.18943682412798,0.7974549749564119,4991.6,1
34907,55.0,1,0,1,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.961250535973093,5228.1,1
34908,29.0,4,0,3,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3055901921600208,5099.1,1
34909,35.0,6,0,1,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
34910,65.47704993771688,0,0,0,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.3859180024913247,5099.1,1
34911,29.38171320039807,1,1,2,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.859236573599205,5191.0,1
34912,44.58968695551053,7,0,6,0,1,1,8,1,4,1,2,-1.1,94.601,-49.5,0.9896412521779578,4963.6,1
34913,55.948126248309016,0,0,3,0,1,1,4,7,999,0,0,1.4,93.918,-42.7,4.961525936875845,5228.1,1
34914,58.35535799339365,5,0,0,1,1,0,4,1,999,0,0,1.4,94.27061917761368,-42.11982219405429,4.9600660739801805,5228.1,1
34915,27.813892006297326,8,1,0,0,0,1,3,3,999,0,0,-1.8,92.893,-46.2,1.269070781896094,5099.1,1
34916,36.16809099694896,1,0,1,0,0,1,7,1,6,2,2,-3.0,92.713,-33.0,0.7065663818006103,5023.5,1
34917,59.19914476584042,5,0,1,0,1,1,4,1,4,2,2,-1.7,94.18296579063362,-40.19989309573005,0.7701873852961463,4991.6,1
34918,27.096286373874012,4,0,1,0,0,1,2,1,7,2,1,-3.4,92.649,-30.1,0.7149807427252252,5017.5,1
34919,33.58886359584886,7,0,1,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.9654111364041515,5228.1,1
34920,42.0,7,0,6,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2712534620138858,5099.1,1
34921,49.92502810574932,9,0,3,0,0,0,4,3,999,0,0,1.4,94.44449518692244,-41.833737352412804,4.960112457841376,5228.1,1
34922,38.37447789825459,5,0,2,0,0,0,1,1,999,0,0,1.4,93.444,-36.1,4.964374477898255,5228.1,1
34923,54.0,4,0,3,0,0,0,4,1,999,0,0,1.4,94.15570282476723,-42.308898460163604,4.960827213667575,5228.1,1
34924,50.0,1,0,1,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.4012167605697636,5099.1,1
34925,30.31431436894273,7,0,6,0,0,1,8,1,4,1,2,-1.1,94.601,-49.5,0.9663046377345815,4963.6,1
34926,31.960058275764773,1,0,1,0,1,1,5,2,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
34927,32.815381257871024,7,1,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.858271793752624,5191.0,1
34928,54.255432804789685,1,0,3,0,0,1,6,1,999,0,0,-3.4,92.39228250584907,-29.059244866109918,0.7957556147641388,5017.5,1
34929,31.580968582915872,4,0,5,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.2868096858291587,5099.1,1
34930,30.485988494565905,1,1,1,0,0,1,3,1,999,0,0,-3.4,92.5177831064672,-29.954203451630228,0.7467854132228612,5017.5,1
34931,30.0,1,0,1,0,0,1,0,3,999,0,0,-1.8,93.075,-47.1,1.475495077286887,5099.1,1
34932,49.7037847383483,4,0,3,1,0,0,4,1,999,0,0,1.4,94.0800297481235,-42.433406264513465,4.930748195928043,5228.1,1
34933,49.80637588680971,1,0,1,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.4004840602829756,5099.1,1
34934,49.47974441538657,1,1,1,0,0,0,0,1,999,0,0,-1.8,93.075,-47.1,1.3846695210308495,5099.1,1
34935,34.0,1,0,1,0,0,1,4,1,4,2,2,-1.7,94.1396071378886,-40.06439730590187,0.8122982085718897,4991.6,1
34936,31.0,4,0,3,0,0,0,4,12,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
34937,30.095042381303696,4,0,3,0,0,1,4,11,999,0,0,1.4,93.918,-42.7,4.959904957618696,5228.1,1
34938,61.27650343164174,1,0,1,0,1,0,1,1,6,2,2,-1.7,94.027,-38.3,0.903,4991.6,1
34939,59.40831052625689,0,0,1,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.3993179894771004,5099.1,1
34940,31.9561644090556,7,0,1,0,1,0,4,1,5,2,2,-1.7,94.16400456485037,-40.1406392651574,0.8403552495779232,4991.6,1
34941,45.0,1,0,3,0,0,1,5,2,999,0,0,-2.9,92.963,-40.8,1.2679716027014971,5076.2,1
34942,58.34445871433853,5,0,1,0,1,0,3,2,999,0,0,-1.8,93.876,-40.0,0.6922870489286155,5008.7,1
34943,32.0,1,0,1,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.263150196941152,5076.2,1
34944,30.478210588755534,1,1,1,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.3070389529879982,5099.1,1
34945,58.0,4,0,1,0,0,1,3,1,3,3,2,-1.8,93.876,-40.0,0.6828384760777007,5008.7,1
34946,58.76835311040883,2,0,1,0,1,1,1,1,6,1,2,-1.8,93.79779042251096,-36.67455339810385,0.6597512387633812,5008.7,1
34947,32.170244650114306,1,0,1,0,1,1,6,1,999,0,0,-1.1,94.199,-37.5,0.8784148776749429,4963.6,1
34948,33.82439881021274,10,0,3,0,0,0,4,3,999,0,0,1.4,94.06831538306213,-42.45268035693618,4.960450400793191,5228.1,1
34949,33.0,5,0,1,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.4750301721211843,5099.1,1
34950,44.00114038720581,4,0,5,0,1,1,9,1,5,2,1,-1.8,93.369,-34.8,0.6471400876310717,5008.7,1
34951,33.5708474954481,7,0,3,0,0,0,6,1,999,0,0,-1.1,94.199,-37.5,0.8820040675318632,4963.6,1
34952,72.54474541885799,0,0,1,0,0,1,4,3,999,0,0,-1.8,93.7379070363195,-38.58366191096925,0.6668249185208492,5008.7,1
34953,35.856258743980284,1,0,2,0,0,0,3,1,999,0,0,-1.8,92.893,-46.2,1.2637001399036845,5099.1,1
34954,40.837413688236886,1,1,3,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.85748775893529,5191.0,1
34955,79.4884964374884,0,0,0,0,0,1,2,2,3,1,2,-3.4,92.649,-30.1,0.715,5017.5,1
34956,32.109135042964226,5,0,1,0,1,0,9,1,999,0,0,-1.8,92.843,-50.0,1.7088932923200681,5099.1,1
34957,31.15206812661727,3,1,3,0,0,0,3,5,999,0,0,1.1,93.994,-36.4,4.8636958637467655,5191.0,1
34958,41.0,1,0,1,0,0,0,0,5,999,0,0,-1.8,93.749,-34.6,0.6422135753546013,5008.7,1
34959,51.233570898046736,1,0,0,1,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.860167854490234,5191.0,1
34960,37.53157005950475,1,0,1,0,1,1,9,1,999,0,0,-1.8,92.843,-50.0,1.7187193017224356,5099.1,1
34961,39.91595659546568,9,0,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.858831913190931,5191.0,1
34962,48.58593722968751,4,0,2,0,0,0,4,1,999,0,0,1.4,94.23850766463907,-42.172656493281245,4.90575002595,5228.1,1
34963,48.84047074492943,9,0,5,0,1,1,4,1,5,1,2,-1.7,94.215,-40.3,0.885494115688382,4991.6,1
34964,20.715909939681193,7,1,2,0,0,1,5,1,999,0,0,-2.9,92.963,-40.8,1.264295459638087,5076.2,1
34965,39.15910675220843,8,0,3,0,1,1,5,2,999,0,0,-2.9,92.963,-40.8,1.22702302829196,5076.2,1
34966,27.427143925109977,1,1,1,0,0,0,1,3,999,0,0,-2.9,92.201,-31.4,0.8506586130792892,5076.2,1
34967,45.41301451699321,3,0,2,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964586985483007,5228.1,1
34968,59.24040682024767,2,0,1,0,0,0,9,1,999,0,0,-1.8,92.843,-50.0,1.5250592541628794,5099.1,1
34969,57.0,0,1,1,0,1,1,4,5,999,0,0,1.4,93.918,-42.7,4.961378438088048,5228.1,1
34970,39.776720873067596,6,0,4,0,0,1,1,7,999,0,0,1.4,93.444,-36.1,4.96489311650773,5228.1,1
34971,50.686191500484604,3,0,4,0,1,0,7,2,999,0,0,-3.0,92.713,-33.0,0.7056485529912772,5023.5,1
34972,33.71824202627212,1,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2656905478423672,5099.1,1
34973,38.2748850916074,7,0,6,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.965824655274822,5228.1,1
34974,50.0,1,0,1,0,1,0,0,2,999,0,0,-1.8,93.075,-47.1,1.4047340650583289,5099.1,1
34975,78.70907040060337,0,0,0,0,0,1,2,1,3,1,2,-3.4,92.649,-30.1,0.7148545352003016,5017.5,1
34976,29.15864980752074,7,0,1,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.9516227839502855,5228.1,1
34977,26.16121241391837,1,1,1,0,0,0,8,1,999,0,0,-0.1,93.798,-40.4,4.903616954476245,5195.8,1
34978,29.696076316386733,1,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964696076316387,5228.1,1
34979,25.0,3,1,2,0,0,1,3,1,999,0,0,-1.7,94.18874642933069,-40.02070669500739,0.8059197183845788,4991.6,1
34980,34.404379391516315,1,0,1,0,0,1,4,1,14,1,2,-1.7,94.18323356754755,-40.20072989858605,0.7890948868161869,4991.6,1
34981,28.003468459243496,1,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2808924777634516,5099.1,1
34982,53.51669075899346,4,0,2,0,0,1,4,1,999,0,0,-1.7,94.215,-40.3,0.8472336706259085,4991.6,1
34983,39.97934832525411,5,1,1,0,0,0,6,1,3,1,2,-3.4,92.39597537097107,-28.85329661892103,0.7684130334949177,5017.5,1
34984,53.09851732402735,7,2,6,0,0,1,8,1,3,1,2,-1.1,94.601,-49.5,0.9883940692961094,4963.6,1
34985,33.78533610288255,7,0,6,0,1,1,1,1,999,0,0,-2.9,92.201,-31.4,0.8665026472798222,5076.2,1
34986,39.84827460066723,6,0,6,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.944737812462719,5228.1,1
34987,73.64843142162616,0,1,1,0,0,0,0,1,5,1,2,-1.8,93.749,-34.6,0.6430136764337804,5008.7,1
34988,42.21544022828704,4,0,1,0,0,0,8,1,3,1,2,-3.4,92.431,-26.9,0.7287540407990046,5017.5,1
34989,35.383060861951954,7,0,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.961233878276096,5228.1,1
34990,68.98155224336,10,0,0,0,0,1,2,1,4,2,2,-2.9,92.34231284204103,-32.56003079287411,0.9665849394595116,5076.2,1
34991,19.0,8,1,3,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.4373705036578819,5099.1,1
34992,24.974846785124743,9,1,1,0,0,1,5,1,3,1,2,-2.9,92.963,-40.8,1.2615125766074375,5076.2,1
34993,32.0,3,0,2,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.257909837617238,5099.1,1
34994,36.44689416005657,2,0,1,0,1,1,6,2,999,0,0,-3.4,92.379,-29.8,0.7953006131218103,5017.5,1
34995,32.089483990068,4,0,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.858089483990068,5191.0,1
34996,43.491638716114046,3,1,2,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.961491638716114,5228.1,1
34997,59.51179491670119,6,0,1,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.9104030727467896,5228.1,1
34998,46.583276718864,5,0,5,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.389169950305888,5099.1,1
34999,58.68189296690414,3,0,5,0,1,1,8,1,999,0,0,-1.1,94.601,-49.5,0.987,4963.6,1
35000,52.15032160378146,4,0,3,0,0,0,2,1,6,2,2,-1.7,94.13513023075546,-39.450321603781454,0.866764869480884,4991.6,1
35001,27.269341999749756,1,0,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.960808025999249,5228.1,1
35002,49.72406174858702,5,0,1,0,0,1,8,1,4,1,2,-3.4,92.431,-26.9,0.7520684322401091,5017.5,1
35003,44.59682822136524,7,1,1,1,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3000985030836878,5099.1,1
35004,27.774530659307004,4,0,5,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.302082123405909,5099.1,1
35005,27.389177792836072,4,1,1,0,1,1,4,2,999,0,0,-2.9,92.469,-33.6,0.9844744904549516,5076.2,1
35006,27.718839748205667,1,1,3,0,0,1,0,1,7,3,2,-1.8,93.749,-34.6,0.6495014359712907,5008.7,1
35007,60.686932010687435,0,0,1,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.4048420566198712,5099.1,1
35008,56.067688741666004,4,2,2,0,0,0,2,2,999,0,0,-0.1,93.2,-42.0,4.125618165558278,5195.8,1
35009,29.0,1,0,1,0,0,1,0,2,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
35010,55.12890505388164,0,0,5,0,1,1,4,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
35011,28.83454078836837,4,1,1,0,1,1,6,2,6,1,2,-1.1,94.199,-37.5,0.8797218197372105,4963.6,1
35012,27.0,3,1,2,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
35013,35.0,1,0,1,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.103486454950747,5195.8,1
35014,31.0,4,0,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.859747895720674,5191.0,1
35015,59.477786320372275,0,0,0,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.4143998462332992,5099.1,1
35016,38.30627154556315,6,1,1,0,0,1,8,1,999,0,0,-3.4,92.431,-26.9,0.7272841487715869,5017.5,1
35017,32.17143314117819,6,1,5,0,0,1,9,1,999,0,0,-1.8,92.843,-50.0,1.5638859244941967,5099.1,1
35018,44.256744763123194,1,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.965486510473754,5228.1,1
35019,40.069760508956946,5,0,1,0,1,1,3,3,999,0,0,-1.7,94.2018850243161,-40.160478982086104,0.8853952101791389,4991.6,1
35020,30.557610882892543,1,0,1,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
35021,41.39491286204689,1,0,1,0,1,1,7,1,999,0,0,-3.0,92.713,-33.0,0.7070000000000001,5023.5,1
35022,26.92718474506021,1,1,1,0,0,1,1,1,3,3,2,-1.7,94.027,-38.3,0.9049271847450603,4991.6,1
35023,28.974345824977288,1,1,1,0,0,1,9,1,999,0,0,-1.8,93.369,-34.8,0.6459230374749317,5008.7,1
35024,24.406711921234525,1,0,3,0,0,1,3,1,10,1,2,-1.8,92.893,-46.2,1.2820167798030861,5099.1,1
35025,30.0,1,0,1,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
35026,40.03742711383881,1,1,2,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.405374271138388,5099.1,1
35027,65.43718572523814,0,0,1,0,0,1,4,1,999,0,0,-1.7,94.215,-40.3,0.8443802379126977,4991.6,1
35028,44.67435116727898,4,0,4,1,0,0,3,6,999,0,0,1.1,93.994,-36.4,4.858139770914524,5191.0,1
35029,31.015172984171834,1,1,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.352725469329566,5099.1,1
35030,37.86271658995488,7,1,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856137283410045,5191.0,1
35031,28.443819552302518,1,0,1,0,0,1,0,1,2,1,2,-1.8,93.03461242074047,-46.90028120146387,1.3625589924623362,5099.1,1
35032,59.0,6,1,6,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
35033,69.18475269071413,0,0,5,0,0,1,7,1,6,2,2,-1.1,94.61453310533415,-49.60598215020716,0.9918099591247865,4963.6,1
35034,60.767431458926666,1,0,1,0,1,0,4,3,999,0,0,-2.9,92.469,-33.6,1.0819766089660467,5076.2,1
35035,19.0,8,1,4,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
35036,31.502031224416427,1,1,1,0,1,1,0,2,999,0,0,-1.8,93.749,-34.6,0.6419945834015561,5008.7,1
35037,32.39785801823726,8,0,1,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2834200735319294,5099.1,1
35038,43.83994081714691,3,0,1,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.2700014795713273,5099.1,1
35039,28.0,1,1,1,0,0,1,9,2,999,0,0,-1.8,92.843,-50.0,1.532484787039937,5099.1,1
35040,54.25082604881318,8,0,0,0,0,0,4,1,4,1,2,-3.4,92.5581066404529,-28.76578554793261,0.722504956292879,5017.5,1
35041,38.375700774422086,1,0,1,0,0,0,3,2,999,0,0,-3.4,92.54756079090603,-29.987289767673378,0.7294037317513055,5017.5,1
35042,39.0,5,0,1,0,0,0,2,1,999,0,0,-0.1,93.2,-42.0,4.4845757926145,5195.8,1
35043,23.538461218265365,4,0,5,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856692307756347,5191.0,1
35044,52.369775129629765,4,0,0,1,1,0,1,4,999,0,0,1.4,93.444,-36.1,4.9673697751296295,5228.1,1
35045,32.654178394018956,3,0,2,1,1,0,5,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
35046,38.64040611691967,1,0,1,0,0,0,4,4,999,0,0,1.4,94.11469785404495,-42.37636550522771,4.963797969415402,5228.1,1
35047,39.08060515879132,6,0,1,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.0254332837335225,5195.8,1
35048,36.455741773750596,1,0,1,0,1,1,3,2,7,3,1,-1.8,93.876,-40.0,0.6891062197429986,5008.7,1
35049,54.0,4,0,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.962702025447653,5228.1,1
35050,44.47748059316668,1,0,2,0,0,1,1,6,999,0,0,1.4,93.444,-36.1,4.962159160197722,5228.1,1
35051,27.830143365052596,3,1,1,0,1,1,4,3,999,0,0,-2.9,92.469,-33.6,1.0303349099654697,5076.2,1
35052,36.91447616941964,7,0,5,0,0,1,2,1,999,0,0,-1.1,94.767,-50.8,1.0440570158870537,4963.6,1
35053,26.0,2,1,2,0,1,0,2,1,3,1,2,-3.4,92.649,-30.1,0.7143491554014679,5017.5,1
35054,32.290950425552126,7,0,1,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
35055,45.398507047025056,2,0,3,0,0,1,5,1,999,0,0,-2.9,92.963,-40.8,1.2644059718118998,5076.2,1
35056,35.0,4,0,4,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.323854605733348,5099.1,1
35057,48.54459719645033,1,0,1,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.965277014017748,5228.1,1
35058,57.63007314986095,2,1,1,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
35059,36.58274534011646,1,1,1,0,1,1,0,1,6,1,2,-1.8,93.749,-34.6,0.652197177632559,5008.7,1
35060,80.84236915142472,0,0,0,0,0,1,3,1,999,0,0,-1.8,92.8910296143928,-46.34974930614652,1.3642460051573935,5099.1,1
35061,33.330074661040165,4,0,4,0,1,1,0,3,999,0,0,-1.8,93.04496320584535,-46.95146640253193,1.469778616481066,5099.1,1
35062,27.99738249382537,9,0,2,0,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
